Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped
44659,2016-10-13,PENDING_PAYMENT,West Asia,Pacific Asia,IRQ,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-10-18,Standard Class,5,4,Late delivery,PAYMENT,130,1,129.99001,-146.24
11842,2015-06-22,COMPLETE,Northern Europe,Europe,GBR,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-06-25,Standard Class,3,4,Advance shipping,DEBIT,50,5,250.0,78.38
70778,2017-10-30,CLOSED,Southern Europe,Europe,ESP,Corporate,1351,Dell Laptop,Computers,1500.0,2017-11-03,Standard Class,4,4,Shipping on time,CASH,1500,1,1500.0,184.23
1321,2015-01-20,COMPLETE,Central America,LATAM,MEX,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-01-22,Standard Class,2,4,Advance shipping,DEBIT,50,2,100.0,24.9
16585,2015-08-31,CANCELED,Western Europe,Europe,DEU,Corporate,886,Team Golf San Francisco Giants Putter Grip,Accessories,24.99,2015-08-31,Same Day,0,0,Shipping canceled,TRANSFER,25,2,49.98,6.65
62208,2017-06-27,ON_HOLD,Western Europe,Europe,FRA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-06-29,First Class,2,1,Late delivery,DEBIT,60,2,119.98,-42.76
31954,2016-04-11,COMPLETE,US Center,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-04-13,First Class,2,1,Late delivery,DEBIT,50,2,100.0,-45.13
45425,2016-10-25,PENDING,West Asia,Pacific Asia,TUR,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-10-31,Standard Class,6,4,Late delivery,TRANSFER,400,1,399.98001,84.0
35097,2016-05-27,COMPLETE,South of  USA,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-05-30,Second Class,3,2,Late delivery,DEBIT,60,1,59.99,25.05
15602,2015-08-16,PROCESSING,Northern Europe,Europe,GBR,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-08-19,Standard Class,3,4,Advance shipping,TRANSFER,50,1,50.0,4.65
13008,2015-07-09,PENDING,Western Europe,Europe,NLD,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-07-13,Standard Class,4,4,Shipping on time,TRANSFER,50,3,150.0,57.27
27150,2016-02-01,PROCESSING,Southeast Asia,Pacific Asia,PHL,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-02-07,Standard Class,6,4,Late delivery,TRANSFER,40,5,199.95,-127.54
38013,2016-07-08,COMPLETE,South of  USA,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-07-09,Same Day,1,0,Late delivery,DEBIT,60,4,239.96001,106.58
51557,2017-01-22,PROCESSING,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-01-25,Second Class,3,2,Late delivery,TRANSFER,60,3,179.97,-108.04
3861,2015-02-26,ON_HOLD,South America,LATAM,VEN,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-02-28,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,97.34
58098,2017-04-28,PENDING_PAYMENT,Central America,LATAM,MEX,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-05-02,Standard Class,4,4,Shipping on time,PAYMENT,130,1,129.99001,35.49
33439,2016-05-03,PROCESSING,East of USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-05-08,Standard Class,5,4,Late delivery,TRANSFER,130,1,129.99001,43.68
25729,2016-01-11,CLOSED,South Asia,Pacific Asia,IND,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-01-16,Standard Class,5,4,Late delivery,CASH,40,1,39.99,-13.32
30998,2016-03-28,PENDING_PAYMENT,Oceania,Pacific Asia,NZL,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-03-30,First Class,2,1,Late delivery,PAYMENT,400,1,399.98001,153.59
58105,2017-04-28,COMPLETE,South America,LATAM,BRA,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-05-04,Standard Class,6,4,Late delivery,DEBIT,40,4,159.96001,48.71
66309,2017-08-25,PENDING_PAYMENT,Northern Europe,Europe,SWE,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-30,Standard Class,5,4,Late delivery,PAYMENT,50,2,100.0,-62.9
32173,2016-04-14,COMPLETE,East of USA,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-18,Standard Class,4,4,Shipping on time,DEBIT,60,4,239.96001,50.39
66065,2017-08-22,PENDING,Western Europe,Europe,BEL,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-08-28,Standard Class,6,4,Late delivery,TRANSFER,50,3,149.94,53.13
57239,2017-04-15,PROCESSING,Central America,LATAM,MEX,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-04-20,Standard Class,5,4,Late delivery,TRANSFER,300,1,299.98001,91.79
62524,2017-07-01,PENDING_PAYMENT,Southern Europe,Europe,ITA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-07-06,Standard Class,5,4,Late delivery,PAYMENT,100,2,199.98,46.48
2607,2015-02-08,COMPLETE,Central America,LATAM,GTM,Consumer,818,Titleist Pro V1x Golf Balls,Electronics,47.99,2015-02-11,Second Class,3,2,Late delivery,DEBIT,48,2,95.98,-69.57
27132,2016-02-01,ON_HOLD,Eastern Asia,Pacific Asia,CHN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-02-04,Standard Class,3,4,Advance shipping,DEBIT,60,2,119.98,32.83
25214,2016-01-04,COMPLETE,Eastern Asia,Pacific Asia,CHN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-01-09,Standard Class,5,4,Late delivery,DEBIT,60,1,59.99,6.51
59355,2017-05-16,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-05-22,Second Class,6,2,Late delivery,PAYMENT,50,4,200.0,94.5
44290,2016-10-08,COMPLETE,North Africa,Africa,MAR,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-10-10,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,69.12
28648,2016-02-23,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-02-27,Second Class,4,2,Late delivery,PAYMENT,60,1,59.99,6.0
14860,2015-08-05,COMPLETE,Northern Europe,Europe,GBR,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-08-11,Standard Class,6,4,Late delivery,DEBIT,60,1,59.99,-145.78
28281,2016-02-17,CLOSED,South Asia,Pacific Asia,IND,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-02-19,Second Class,2,2,Shipping on time,CASH,130,1,129.99001,45.3
51275,2017-01-18,CLOSED,West Asia,Pacific Asia,TUR,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-01-24,Standard Class,6,4,Late delivery,CASH,400,1,399.98001,122.84
66536,2017-08-29,COMPLETE,Western Europe,Europe,FRA,Corporate,724,LIJA Women's Mid-Length Panel Golf Shorts,Golf Shoes,100.0,2017-08-31,First Class,2,1,Late delivery,DEBIT,100,3,300.0,55.86
16259,2015-08-26,PROCESSING,Western Europe,Europe,DEU,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-08-31,Standard Class,5,4,Late delivery,TRANSFER,50,2,100.0,-20.63
3872,2015-02-26,COMPLETE,Central America,LATAM,HND,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-02-28,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,-14.96
4605,2015-03-09,CLOSED,Central America,LATAM,HND,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-03-15,Standard Class,6,4,Late delivery,CASH,60,4,239.96001,73.72
7496,2015-04-20,PENDING_PAYMENT,Central America,LATAM,MEX,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-04-22,Standard Class,2,4,Advance shipping,PAYMENT,300,1,299.98001,95.62
7095,2015-04-14,PROCESSING,Central America,LATAM,MEX,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-04-20,Standard Class,6,4,Late delivery,TRANSFER,100,2,199.98,83.15
29230,2016-03-02,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-03-08,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,-60.81
12455,2015-07-01,CLOSED,Southern Europe,Europe,ITA,Home Office,886,Team Golf San Francisco Giants Putter Grip,Accessories,24.99,2015-07-03,First Class,2,1,Late delivery,CASH,25,2,49.98,20.01
51332,2017-01-19,CLOSED,Central America,LATAM,MEX,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-01-22,Standard Class,3,4,Advance shipping,CASH,50,3,149.94,66.86
46760,2016-11-13,COMPLETE,Eastern Europe,Europe,UKR,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-11-15,First Class,2,1,Late delivery,DEBIT,300,1,299.98001,-67.1
27983,2016-02-13,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,810,Glove It Women's Mod Oval Golf Glove,Golf Balls,19.99,2016-02-17,Standard Class,4,4,Shipping on time,DEBIT,20,3,59.97,13.44
66484,2017-08-28,COMPLETE,Western Europe,Europe,DEU,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-08-30,First Class,2,1,Late delivery,DEBIT,100,1,99.99,19.4
3102,2015-02-15,COMPLETE,South America,LATAM,VEN,Consumer,926,Glove It Imperial Golf Towel,Trade-In,15.99,2015-02-18,Standard Class,3,4,Advance shipping,DEBIT,16,2,31.98,6.54
43227,2016-09-22,COMPLETE,Southern Africa,Africa,ZAF,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-09-25,Standard Class,3,4,Advance shipping,DEBIT,50,1,50.0,0.87
26644,2016-01-24,PENDING,South Asia,Pacific Asia,IND,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-01-29,Standard Class,5,4,Late delivery,TRANSFER,300,1,299.98001,11.7
33539,2016-05-04,PROCESSING,West of USA,USCA,USA,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2016-05-09,Standard Class,5,4,Late delivery,TRANSFER,25,5,124.95,41.33
4134,2015-03-02,PENDING,Caribbean,LATAM,DOM,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-03-04,First Class,2,1,Late delivery,TRANSFER,130,1,129.99001,47.84
15143,2015-08-10,COMPLETE,Northern Europe,Europe,GBR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-08-14,Standard Class,4,4,Shipping on time,DEBIT,60,2,119.98,8.37
37086,2016-06-25,PENDING_PAYMENT,South of  USA,USCA,USA,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-06-27,Standard Class,2,4,Advance shipping,PAYMENT,100,2,199.98,75.43
17913,2015-09-19,COMPLETE,Northern Europe,Europe,GBR,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-09-23,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,56.78
57974,2017-04-26,PROCESSING,Caribbean,LATAM,CUB,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-05-01,Second Class,5,2,Late delivery,TRANSFER,50,1,49.98,11.48
52761,2017-02-09,COMPLETE,Central America,LATAM,MEX,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-02-11,First Class,2,1,Late delivery,DEBIT,40,2,79.98,18.09
57727,2017-04-22,COMPLETE,Central America,LATAM,MEX,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-04-25,Standard Class,3,4,Advance shipping,DEBIT,40,4,159.96001,15.36
60118,2017-05-27,PENDING,Central America,LATAM,GTM,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-05-31,Second Class,4,2,Late delivery,TRANSFER,50,2,99.96,21.74
59629,2017-05-20,PROCESSING,Central America,LATAM,PAN,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-05-22,First Class,2,1,Late delivery,TRANSFER,100,3,299.97,122.66
75152,2018-01-02,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,1355,Lawn mower,Garden,532.58,2018-01-05,Standard Class,3,4,Advance shipping,DEBIT,533,1,532.58002,-49.95
7898,2015-04-26,COMPLETE,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-04-30,Standard Class,4,4,Shipping on time,DEBIT,60,2,119.98,-73.91
29754,2016-03-10,CLOSED,Southeast Asia,Pacific Asia,IDN,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-03-15,Standard Class,5,4,Late delivery,CASH,50,3,150.0,-15.0
29975,2016-03-13,COMPLETE,Eastern Asia,Pacific Asia,CHN,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-03-15,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,23.75
41991,2016-09-04,COMPLETE,North Africa,Africa,MAR,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-09-06,Standard Class,2,4,Advance shipping,DEBIT,50,5,250.0,106.95
65100,2017-08-08,COMPLETE,Southern Europe,Europe,ESP,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-08-14,Standard Class,6,4,Late delivery,DEBIT,400,1,399.98001,57.4
14468,2015-07-31,CLOSED,Northern Europe,Europe,SWE,Consumer,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,59.99,2015-08-04,Standard Class,4,4,Shipping on time,CASH,60,1,59.99,19.67
259,2015-01-04,COMPLETE,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-09,Second Class,5,2,Late delivery,DEBIT,60,4,239.96001,-224.36
24972,2015-12-31,PROCESSING,Eastern Asia,Pacific Asia,CHN,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-01-03,Standard Class,3,4,Advance shipping,TRANSFER,130,1,129.99001,54.99
24520,2015-12-24,PENDING_PAYMENT,Eastern Asia,Pacific Asia,CHN,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-12-30,Standard Class,6,4,Late delivery,PAYMENT,130,1,129.99001,-171.59
29533,2016-03-07,COMPLETE,Southeast Asia,Pacific Asia,PHL,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-03-11,Second Class,4,2,Late delivery,DEBIT,40,1,39.99,-49.49
2035,2015-01-30,PENDING_PAYMENT,Central America,LATAM,MEX,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-02-05,Standard Class,6,4,Late delivery,PAYMENT,300,1,299.98001,44.28
73781,2017-12-13,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,1363,Summer dresses,Women's Clothing,215.82,2017-12-15,Second Class,2,2,Shipping on time,DEBIT,216,1,215.82001,18.78
46253,2016-11-06,PENDING_PAYMENT,East Africa,Africa,MDG,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-11-10,Standard Class,4,4,Shipping on time,PAYMENT,400,1,399.98001,184.23
9054,2015-05-13,PENDING_PAYMENT,Central America,LATAM,MEX,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-05-18,Standard Class,5,4,Late delivery,PAYMENT,130,1,129.99001,-30.64
67862,2017-09-17,CLOSED,Southern Europe,Europe,ITA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-09-20,Standard Class,3,4,Advance shipping,CASH,60,1,59.99,24.84
42181,2016-09-07,PENDING_PAYMENT,West Africa,Africa,NGA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-09,Standard Class,2,4,Advance shipping,PAYMENT,60,3,179.97,27.72
72148,2017-11-19,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Corporate,1356,First aid kit,Health and Beauty,293.04,2017-11-23,Second Class,4,2,Late delivery,PAYMENT,293,1,293.04001,90.84
17961,2015-09-20,CLOSED,Southern Europe,Europe,ITA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-09-22,Standard Class,2,4,Advance shipping,CASH,50,3,149.94,20.39
48232,2016-12-05,COMPLETE,West Asia,Pacific Asia,TUR,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-08,Second Class,3,2,Late delivery,DEBIT,60,3,179.97,31.49
45638,2016-10-28,COMPLETE,West Africa,Africa,SEN,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-11-01,Standard Class,4,4,Shipping on time,DEBIT,300,1,299.98001,-69.25
63662,2017-07-18,COMPLETE,Western Europe,Europe,FRA,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-07-21,Standard Class,3,4,Advance shipping,DEBIT,40,4,159.96001,59.27
24093,2015-12-18,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-12-22,Standard Class,4,4,Shipping on time,DEBIT,40,4,159.96001,72.56
55736,2017-03-24,COMPLETE,Central America,LATAM,MEX,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-03-25,Same Day,1,0,Late delivery,DEBIT,50,2,100.0,-1.27
34354,2016-05-16,SUSPECTED_FRAUD,West of USA,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-05-18,First Class,2,1,Shipping canceled,TRANSFER,400,1,399.98001,105.55
64388,2017-07-28,COMPLETE,Southern Europe,Europe,ITA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-07-30,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,80.04
4681,2015-03-10,COMPLETE,Central America,LATAM,PAN,Home Office,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-03-12,Standard Class,2,4,Advance shipping,DEBIT,100,4,399.95999,-263.81
49383,2016-12-21,PENDING,West Asia,Pacific Asia,SAU,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-12-25,Standard Class,4,4,Shipping on time,TRANSFER,200,1,199.99001,83.7
58314,2017-05-01,PENDING,Central America,LATAM,GTM,Consumer,35,adidas Brazuca 2014 Official Match Ball,Baseball & Softball,159.99,2017-05-06,Standard Class,5,4,Late delivery,TRANSFER,160,1,159.99001,13.09
17189,2015-09-08,PROCESSING,Western Europe,Europe,NLD,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-09-13,Second Class,5,2,Late delivery,TRANSFER,60,4,239.96001,101.36
32829,2016-04-24,COMPLETE,West of USA,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-04-29,Standard Class,5,4,Late delivery,DEBIT,50,2,99.96,-18.59
7492,2015-04-20,COMPLETE,Central America,LATAM,MEX,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-04-23,Standard Class,3,4,Advance shipping,DEBIT,130,1,129.99001,7.25
19960,2015-10-19,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-10-25,Second Class,6,2,Late delivery,PAYMENT,300,1,299.98001,-73.17
24896,2015-12-30,PENDING_PAYMENT,Southeast Asia,Pacific Asia,THA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-01-01,Second Class,2,2,Shipping on time,PAYMENT,60,2,119.98,39.31
55207,2017-03-16,SUSPECTED_FRAUD,Caribbean,LATAM,CUB,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-03-19,Standard Class,3,4,Shipping canceled,TRANSFER,300,1,299.98001,88.21
48536,2016-12-09,PROCESSING,West Asia,Pacific Asia,JOR,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-11,Standard Class,2,4,Advance shipping,TRANSFER,60,5,299.95001,121.48
16544,2015-08-30,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-09-01,First Class,2,1,Late delivery,PAYMENT,60,4,239.96001,-103.47
72871,2017-11-29,COMPLETE,Eastern Asia,Pacific Asia,CHN,Home Office,1359,Adult dog supplies,Pet Supplies,84.4,2017-12-01,Second Class,2,2,Shipping on time,DEBIT,84,1,84.4,-18.68
5855,2015-03-27,PROCESSING,South America,LATAM,BRA,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-04-02,Second Class,6,2,Late delivery,TRANSFER,50,5,250.0,118.8
57759,2017-04-23,ON_HOLD,Central America,LATAM,MEX,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-04-28,Second Class,5,2,Late delivery,DEBIT,200,1,199.99001,48.6
285,2015-01-05,CLOSED,Central America,LATAM,MEX,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-01-11,Standard Class,6,4,Late delivery,CASH,200,1,199.99001,93.06
9450,2015-05-18,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-05-24,Second Class,6,2,Late delivery,PAYMENT,50,3,150.0,39.19
45255,2016-10-22,CANCELED,West Asia,Pacific Asia,TUR,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-10-28,Second Class,6,2,Shipping canceled,TRANSFER,300,1,299.98001,144.05
49595,2016-12-24,PROCESSING,West Asia,Pacific Asia,IRQ,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-12-26,First Class,2,1,Late delivery,TRANSFER,130,1,129.99001,50.89
17951,2015-09-20,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-09-22,Standard Class,2,4,Advance shipping,PAYMENT,300,1,299.98001,100.79
21701,2015-11-13,CLOSED,Southeast Asia,Pacific Asia,SGP,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-11-15,First Class,2,1,Late delivery,CASH,50,5,249.89999,105.71
26647,2016-01-24,CLOSED,Southeast Asia,Pacific Asia,IDN,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-01-27,Standard Class,3,4,Advance shipping,CASH,100,2,199.98,73.59
48029,2016-12-02,PENDING_PAYMENT,East Africa,Africa,TZA,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-12-07,Second Class,5,2,Late delivery,PAYMENT,130,1,129.99001,-85.27
10318,2015-05-31,PENDING,Southern Europe,Europe,ITA,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-06-04,Standard Class,4,4,Shipping on time,TRANSFER,400,1,399.98001,173.99
30780,2016-03-25,PROCESSING,Oceania,Pacific Asia,NZL,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-03-31,Standard Class,6,4,Late delivery,TRANSFER,40,3,119.97,33.14
22657,2015-11-27,PROCESSING,South Asia,Pacific Asia,PAK,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-11-29,First Class,2,1,Late delivery,TRANSFER,200,1,199.99001,44.8
43347,2016-09-24,ON_HOLD,West Africa,Africa,NGA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-27,Second Class,3,2,Late delivery,DEBIT,60,4,239.96001,59.15
52585,2017-02-06,COMPLETE,Central America,LATAM,MEX,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-02-12,Second Class,6,2,Late delivery,DEBIT,50,3,149.94,58.49
1681,2015-01-25,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,30.0,2015-01-27,Standard Class,2,4,Advance shipping,PAYMENT,30,3,90.0,26.78
10078,2015-05-28,CLOSED,South America,LATAM,BRA,Consumer,823,Titleist Pro V1x High Numbers Personalized Go,Electronics,51.99,2015-06-01,Second Class,4,2,Late delivery,CASH,52,5,259.95001,86.43
4294,2015-03-04,PAYMENT_REVIEW,Central America,LATAM,MEX,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-03-09,Second Class,5,2,Late delivery,PAYMENT,40,4,159.96001,39.93
39906,2016-08-05,CLOSED,East of USA,USCA,USA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-08-06,Same Day,1,0,Late delivery,CASH,50,4,200.0,85.54
55076,2017-03-14,COMPLETE,Central America,LATAM,HND,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2017-03-16,Standard Class,2,4,Advance shipping,DEBIT,25,2,49.98,3.05
34527,2016-05-18,PENDING_PAYMENT,East of USA,USCA,USA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-05-21,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,23.76
13881,2015-07-22,PENDING,Northern Europe,Europe,GBR,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-07-24,Second Class,2,2,Shipping on time,TRANSFER,130,1,129.99001,35.91
43457,2016-09-26,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-29,Standard Class,3,4,Advance shipping,PAYMENT,60,1,59.99,8.67
36330,2016-06-14,CLOSED,East of USA,USCA,USA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-06-20,Second Class,6,2,Late delivery,CASH,60,5,299.95001,19.53
